run_key,series,campaign,suite,run_leaf,experiment_slug,predictor_name,dataset_name,tier_size,n_samples,model_kind,model_id,thinking_level,batch_size,phase,accuracy,f1_macro,duration_seconds,infer_time_s,has_predictions,predictions_source,saved_utc,run_dir,format
prompt_eng/20260518_075435/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,prompt_eng,20260518_075435,multilabel_confusion_probe,multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,multilabel_confusion_probe,multilabel_confusion_probe:gemini-3.1-flash-lite-preview,pubmed_20k_rct,200.0,200.0,multilabel_confusion_probe,gemini-3.1-flash-lite-preview,high,3.0,full,0.6767676767676768,0.53806133965644,2490.3499284000136,2489.450877199881,True,csv,2026-05-18T08:36:05.740520+00:00,prompt_eng/20260518_075435/multilabel_confusion_probe/multilabel_gemini31_flash_think_high_pubmed_20k_rct_test200,harness_report
prompt_eng/20260517_195910/self_debate/self_debate_gemini31_flash_think_high_pubmed_20k_rct_test20,prompt_eng,20260517_195910,self_debate,self_debate_gemini31_flash_think_high_pubmed_20k_rct_test20,self_debate,self_debate:gemini-3.1-flash-lite-preview,pubmed_20k_rct,20.0,20.0,self_debate,gemini-3.1-flash-lite-preview,high,3.0,full,0.8181818181818182,0.5333333333333333,357.96394739998505,357.2054383000359,True,csv,2026-05-17T20:05:08.148088+00:00,prompt_eng/20260517_195910/self_debate/self_debate_gemini31_flash_think_high_pubmed_20k_rct_test20,harness_report
hf_llms_comparison/20260425_005602/ag_news/llama_8b,hf_llms_comparison,20260425_005602,ag_news,llama_8b,hf_llms_comparison,llama_8b,ag_news,50.0,50.0,hf_openrouter,llama_8b,,,final,0.5882352941176471,0.5324675324675324,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
mvp4_results/glue_sst2/xgboost_tfidf/train1000,mvp4_results,,glue_sst2,xgboost_tfidf_train1000,mvp4,xgboost_tfidf,glue_sst2,872.0,872.0,ML,xgboost_tfidf,,,final,0.5424,0.529,0.76,0.03,True,legacy_csv,,mvp4_results/glue_sst2,mvp4_final_results
mvp4_results/glue_sst2/svm_tfidf/train100,mvp4_results,,glue_sst2,svm_tfidf_train100,mvp4,svm_tfidf,glue_sst2,872.0,872.0,ML,svm_tfidf,,,final,0.5298,0.5286,0.02,0.02,True,legacy_csv,,mvp4_results/glue_sst2,mvp4_final_results
mvp4_results/glue_sst2/xgboost_tfidf/train5000,mvp4_results,,glue_sst2,xgboost_tfidf_train5000,mvp4,xgboost_tfidf,glue_sst2,872.0,872.0,ML,xgboost_tfidf,,,final,0.5872,0.5274,1.83,0.04,True,legacy_csv,,mvp4_results/glue_sst2,mvp4_final_results
extended_evaluation_ml/20260430_105611/setfit_pubmed_20k_rct_trainseed100_test200,extended_evaluation_ml,20260430_105611,setfit_pubmed_20k_rct_trainseed100_test200,setfit_pubmed_20k_rct_trainseed100_test200,setfit_pubmed_20k_rct_trainseed100_test200,setfit,pubmed_20k_rct,200.0,,setfit,,,,full,0.7,0.5202088554720135,,1.1949571000295691,True,csv,2026-04-30T12:13:24.123358+00:00,extended_evaluation_ml/20260430_105611/setfit_pubmed_20k_rct_trainseed100_test200,harness_report
extended_evaluation_ml/20260430_105611/tfidf_xgb_tweet_eval_irony_test200,extended_evaluation_ml,20260430_105611,tfidf_xgb_tweet_eval_irony_test200,tfidf_xgb_tweet_eval_irony_test200,tfidf_xgb_tweet_eval_irony_test200,tfidf_xgb,tweet_eval_irony,200.0,,tfidf_xgb,,,,full,0.53,0.5191815856777494,,0.03984789998503402,True,csv,2026-04-30T11:07:34.327331+00:00,extended_evaluation_ml/20260430_105611/tfidf_xgb_tweet_eval_irony_test200,harness_report
mvp4_results/reward_bench/gemma-3-4b-it/train30,mvp4_results,,reward_bench,gemma-3-4b-it_train30,mvp4,gemma-3-4b-it,reward_bench,30.0,30.0,LLM,gemma-3-4b-it,,,final,0.7,0.5175,32.27,32.27,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
mvp4_results/reward_bench/gemini-3.1-flash-lite-preview/train30,mvp4_results,,reward_bench,gemini-3.1-flash-lite-preview_train30,mvp4,gemini-3.1-flash-lite-preview,reward_bench,30.0,30.0,LLM,gemini-3.1-flash-lite-preview,,,final,0.6667,0.5167,64.54,64.54,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
mvp4_results/lex_glue_scotus/svm_tfidf/train1000,mvp4_results,,lex_glue_scotus,svm_tfidf_train1000,mvp4,svm_tfidf,lex_glue_scotus,1400.0,1400.0,ML,svm_tfidf,,,final,0.6893,0.5136,37.16,20.07,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
hf_llms_comparison/20260425_005602/tweet_sentiment/qwen_1_5b,hf_llms_comparison,20260425_005602,tweet_sentiment,qwen_1_5b,hf_llms_comparison,qwen_1_5b,tweet_sentiment,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,0.6170212765957447,0.5044091710758377,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
raw/prompt_eng/semantic_entropy_vcsc_by_sample_ids/20260514_220048,raw,20260514_220048,,20260514_220048,semantic_entropy_vcsc_by_sample_ids,,,,,,,,,full,0.5869565217391305,0.498974358974359,554.0394474000204,,True,json,2026-05-14T22:10:19.899381+00:00,raw/prompt_eng/semantic_entropy_vcsc_by_sample_ids/20260514_220048,metadata_only
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_implicit_hate_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_implicit_hate_trainseed100_test200,emb_umap_head_knn_implicit_hate_trainseed100_test200,emb_umap_head_knn_implicit_hate_trainseed100_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.51,0.47733333333333333,,15.69826540001668,True,csv,2026-04-30T11:27:41.997090+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_implicit_hate_trainseed100_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs5_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_tweet_eval_irony_bs5_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs5_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs5_trainseed10_test200,google_genai_batch:gemma-3-4b-it,tweet_eval_irony,200.0,,google_genai_chat,gemma-3-4b-it,off,5.0,full,0.705,0.4711725293132328,,117.03935109998565,True,csv,2026-05-03T21:48:59.281941+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs5_trainseed10_test200,harness_report
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_implicit_hate_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_implicit_hate_trainseed100_test200,emb_umap_head_xgb_implicit_hate_trainseed100_test200,emb_umap_head_xgb_implicit_hate_trainseed100_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.49,0.4615140956604371,,20.055223800009117,True,csv,2026-04-30T11:26:56.351785+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_implicit_hate_trainseed100_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs10_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_4b_tweet_eval_irony_bs10_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs10_trainseed10_test200,google_genai_gemma3_4b_tweet_eval_irony_bs10_trainseed10_test200,google_genai_batch:gemma-3-4b-it,tweet_eval_irony,200.0,,google_genai_chat,gemma-3-4b-it,off,10.0,full,0.685,0.4609885620915033,,107.8506575000938,True,csv,2026-05-03T21:50:47.672117+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_4b_tweet_eval_irony_bs10_trainseed10_test200,harness_report
mvp4_results/reward_bench/svm_tfidf/train1000,mvp4_results,,reward_bench,svm_tfidf_train1000,mvp4,svm_tfidf,reward_bench,896.0,896.0,ML,svm_tfidf,,,final,0.6451,0.4592,0.2,0.05,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
mvp4_results/glue_sst2/xgboost_tfidf/train100,mvp4_results,,glue_sst2,xgboost_tfidf_train100,mvp4,xgboost_tfidf,glue_sst2,872.0,872.0,ML,xgboost_tfidf,,,final,0.469,0.4564,0.37,0.03,True,legacy_csv,,mvp4_results/glue_sst2,mvp4_final_results
evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs3_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_27b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs3_trainseed10_test200,google_genai_batch:gemma-3-27b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-27b-it,off,3.0,full,0.545,0.45329891294803576,,178.99522989999969,True,csv,2026-05-04T10:05:13.705084+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs3_trainseed10_test200,harness_report
raw/prompt_eng/gemma_top2_gemini_boolean_match/20260515_080220,raw,20260515_080220,,20260515_080220,gemma_top2_gemini_boolean_match,,,,,,,,,full,0.6666666666666666,0.45,565.5106599999126,,True,json,2026-05-15T08:12:48.441631+00:00,raw/prompt_eng/gemma_top2_gemini_boolean_match/20260515_080220,metadata_only
extended_evaluation_ml/20260430_105611/tfidf_xgb_implicit_hate_test200,extended_evaluation_ml,20260430_105611,tfidf_xgb_implicit_hate_test200,tfidf_xgb_implicit_hate_test200,tfidf_xgb_implicit_hate_test200,tfidf_xgb,implicit_hate,200.0,,tfidf_xgb,,,,full,0.47,0.4430432955023119,,0.12641520000761375,True,csv,2026-04-30T11:26:29.226722+00:00,extended_evaluation_ml/20260430_105611/tfidf_xgb_implicit_hate_test200,harness_report
mvp4_results/reward_bench/setfit_MiniLM/train100,mvp4_results,,reward_bench,setfit_MiniLM_train100,mvp4,setfit_MiniLM,reward_bench,896.0,896.0,BERT,setfit_MiniLM,,,final,0.6362,0.4373,2642.0,0.95,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
hf_llms_comparison/20260425_102439/social_bias_frames/qwen_1_5b,hf_llms_comparison,20260425_102439,social_bias_frames,qwen_1_5b,hf_llms_comparison,qwen_1_5b,social_bias_frames,50.0,50.0,hf_openrouter,qwen_1_5b,,,final,0.4888888888888889,0.4149236856981345,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_implicit_hate_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_implicit_hate_trainseed100_test200,emb_umap_head_logreg_implicit_hate_trainseed100_test200,emb_umap_head_logreg_implicit_hate_trainseed100_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.46,0.4140625,,16.523972399998456,True,csv,2026-04-30T11:27:19.988720+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_implicit_hate_trainseed100_test200,harness_report
evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs10_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_27b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs10_trainseed10_test200,google_genai_batch:gemma-3-27b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-27b-it,off,10.0,full,0.51,0.4137170460699872,,112.590817600023,True,csv,2026-05-04T10:09:03.435526+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs10_trainseed10_test200,harness_report
extended_evaluation_llm/20260503_074629/gemini_b25_banking-10_test200,extended_evaluation_llm,20260503_074629,gemini_b25_banking-10_test200,gemini_b25_banking-10_test200,gemini_b25_banking-10_test200,google_openai_batch:gemini-3.1-flash-lite-preview,banking-10,150.0,,google_openai_chat,gemini-3.1-flash-lite-preview,,25.0,full,0.4066666666666667,0.4041188777222279,,,True,csv,2026-05-03T07:46:29.057554+00:00,extended_evaluation_llm/20260503_074629/gemini_b25_banking-10_test200,harness_report
reasoning_spectrum/20260521_101357/tier_4_deep_internal,reasoning_spectrum,20260521_101357,20260521_101357,tier_4_deep_internal,reasoning_spectrum,reasoning_spectrum:deep_internal,20260521,,,reasoning_spectrum_tier,gemini-3.5-flash,,,tier,0.4,0.4,6.5047,6.5047,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_101357/tier_3_micro_internal,reasoning_spectrum,20260521_101357,20260521_101357,tier_3_micro_internal,reasoning_spectrum,reasoning_spectrum:micro_internal,20260521,,,reasoning_spectrum_tier,gemini-3.5-flash,,,tier,0.4,0.4,3.9874,3.9874,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_4_deep_internal,reasoning_spectrum,20260521_100423,20260521_100423,tier_4_deep_internal,reasoning_spectrum,reasoning_spectrum:deep_internal,20260521,,,reasoning_spectrum_tier,,,,tier,0.4,0.4,9.7756,9.7756,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
reasoning_spectrum/20260521_101357/tier_1_pure_intuition,reasoning_spectrum,20260521_101357,20260521_101357,tier_1_pure_intuition,reasoning_spectrum,reasoning_spectrum:pure_intuition,20260521,,,reasoning_spectrum_tier,gemini-3.1-flash-lite-preview,,,tier,0.2,0.4,0.989,0.989,False,none,,reasoning_spectrum/20260521_101357,reasoning_spectrum_summary
reasoning_spectrum/20260521_100557/tier_4_deep_internal,reasoning_spectrum,20260521_100557,20260521_100557,tier_4_deep_internal,reasoning_spectrum,reasoning_spectrum:deep_internal,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.4,11.8103,11.8103,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100557/tier_1_pure_intuition,reasoning_spectrum,20260521_100557,20260521_100557,tier_1_pure_intuition,reasoning_spectrum,reasoning_spectrum:pure_intuition,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.4,0.9886,0.9886,False,none,,reasoning_spectrum/20260521_100557,reasoning_spectrum_summary
reasoning_spectrum/20260521_100423/tier_1_pure_intuition,reasoning_spectrum,20260521_100423,20260521_100423,tier_1_pure_intuition,reasoning_spectrum,reasoning_spectrum:pure_intuition,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.4,0.9085,0.9085,False,none,,reasoning_spectrum/20260521_100423,reasoning_spectrum_summary
reasoning_spectrum/20260521_100250/tier_1_pure_intuition,reasoning_spectrum,20260521_100250,20260521_100250,tier_1_pure_intuition,reasoning_spectrum,reasoning_spectrum:pure_intuition,20260521,,,reasoning_spectrum_tier,,,,tier,0.2,0.4,1.3695,1.3695,False,none,,reasoning_spectrum/20260521_100250,reasoning_spectrum_summary
evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs5_trainseed10_test200,evaluate_google_llm,20260503_091005,google_genai_gemma3_27b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_gemma3_27b_pubmed_20k_rct_bs5_trainseed10_test200,google_genai_batch:gemma-3-27b-it,pubmed_20k_rct,200.0,,google_genai_chat,gemma-3-27b-it,off,5.0,full,0.495,0.39575984034242123,,115.3420485999668,True,csv,2026-05-04T10:07:10.034606+00:00,evaluate_google_llm/20260503_091005/google_genai_gemma3_27b_pubmed_20k_rct_bs5_trainseed10_test200,harness_report
prosocial_v3/exp_label_collapse_3class/20260421_220759,prosocial_v3,20260421_220759,exp_label_collapse_3class,exp_label_collapse_3class_summary_20260421_220759,exp_label_collapse_3class,exp_label_collapse_3class,prosocial_dialogue,25.0,25.0,prosocial_v3,,,,final,0.52,0.3934640522875817,,,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_092324,raw,20260512_092324,,20260512_092324,per_label_boolean_matrix_batch10,,,,,,,,,full,0.5,0.39285714285714285,177.85903779999353,,True,json,2026-05-12T09:28:34.588649+00:00,raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_092324,metadata_only
extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_pubmed_20k_rct_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_xgb_pubmed_20k_rct_traintier5000_test200,emb_umap_head_xgb_pubmed_20k_rct_traintier5000_test200,emb_umap_head_xgb_pubmed_20k_rct_traintier5000_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.505,0.3920604885310768,,5.327287399966735,True,csv,2026-04-30T11:51:59.446837+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_xgb_pubmed_20k_rct_traintier5000_test200,harness_report
mvp4_results/tweet_eval_sentiment/svm_tfidf/train1000,mvp4_results,,tweet_eval_sentiment,svm_tfidf_train1000,mvp4,svm_tfidf,tweet_eval_sentiment,5000.0,5000.0,ML,svm_tfidf,,,final,0.44,0.3894,0.16999999999999998,0.11,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_pubmed_20k_rct_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_pubmed_20k_rct_traintier5000_test200,emb_umap_head_knn_pubmed_20k_rct_traintier5000_test200,emb_umap_head_knn_pubmed_20k_rct_traintier5000_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.49,0.3863658081049385,,5.86217239999678,True,csv,2026-04-30T11:54:52.686390+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_pubmed_20k_rct_traintier5000_test200,harness_report
raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_100516,raw,20260512_100516,,20260512_100516,per_label_boolean_matrix_batch10,,,,,,,,,full,0.6,0.375,457.526965000201,,True,json,2026-05-12T10:13:09.607243+00:00,raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_100516,metadata_only
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_implicit_hate_traintier5000_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_implicit_hate_traintier5000_test200,emb_umap_head_logreg_implicit_hate_traintier5000_test200,emb_umap_head_logreg_implicit_hate_traintier5000_test200,emb_umap_head,implicit_hate,200.0,,emb_umap_head,,,,full,0.405,0.37327188940092165,,4.241713199997321,True,csv,2026-04-30T11:37:47.931240+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_implicit_hate_traintier5000_test200,harness_report
hf_llms_comparison/20260425_080936/social_bias_frames/llama_8b,hf_llms_comparison,20260425_080936,social_bias_frames,llama_8b,hf_llms_comparison,llama_8b,social_bias_frames,50.0,50.0,hf_openrouter,llama_8b,,,final,0.4,0.3633276740237691,,,True,legacy_long_csv,,hf_llms_comparison/20260425_080936,hf_llms_metrics_csv
extended_evaluation_ml/20260430_105611/svm_pubmed_20k_rct_test200,extended_evaluation_ml,20260430_105611,svm_pubmed_20k_rct_test200,svm_pubmed_20k_rct_test200,svm_pubmed_20k_rct_test200,sklearn_tfidf_svm,pubmed_20k_rct,200.0,,sklearn_svm,,,,full,0.525,0.35923187016271346,,0.00863039999967441,True,csv,2026-04-30T11:49:48.147995+00:00,extended_evaluation_ml/20260430_105611/svm_pubmed_20k_rct_test200,harness_report
mvp4_results/tweet_eval_sentiment/xgboost_tfidf/train100,mvp4_results,,tweet_eval_sentiment,xgboost_tfidf_train100,mvp4,xgboost_tfidf,tweet_eval_sentiment,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.3678,0.3533,1.0699999999999998,0.13,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_093557,raw,20260512_093557,,20260512_093557,per_label_boolean_matrix_batch10,,,,,,,,,full,0.5714285714285714,0.33730158730158727,298.16493740002625,,True,json,2026-05-12T09:42:22.389625+00:00,raw/prompt_eng/per_label_boolean_matrix_batch10/20260512_093557,metadata_only
hf_llms_comparison/20260425_005602/tweet_sentiment/gpt_oss_20b,hf_llms_comparison,20260425_005602,tweet_sentiment,gpt_oss_20b,hf_llms_comparison,gpt_oss_20b,tweet_sentiment,50.0,50.0,hf_openrouter,gpt_oss_20b,,,final,0.3333333333333333,0.3333333333333333,,,True,legacy_long_csv,,hf_llms_comparison/20260425_005602,hf_llms_metrics_csv
mvp4_results/tweet_eval_sentiment/svm_tfidf/train100,mvp4_results,,tweet_eval_sentiment,svm_tfidf_train100,mvp4,svm_tfidf,tweet_eval_sentiment,5000.0,5000.0,ML,svm_tfidf,,,final,0.3972,0.333,0.11,0.1,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
mvp4_results/reward_bench/svm_tfidf/train100,mvp4_results,,reward_bench,svm_tfidf_train100,mvp4,svm_tfidf,reward_bench,896.0,896.0,ML,svm_tfidf,,,final,0.5123,0.3313,0.06,0.04,True,legacy_csv,,mvp4_results/reward_bench,mvp4_final_results
extended_evaluation_ml/20260430_105611/svm_implicit_hate_test200,extended_evaluation_ml,20260430_105611,svm_implicit_hate_test200,svm_implicit_hate_test200,svm_implicit_hate_test200,sklearn_tfidf_svm,implicit_hate,200.0,,sklearn_svm,,,,full,0.41,0.32215073529411764,,0.01977769995573908,True,csv,2026-04-30T11:26:15.903206+00:00,extended_evaluation_ml/20260430_105611/svm_implicit_hate_test200,harness_report
extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_pubmed_20k_rct_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_logreg_pubmed_20k_rct_trainseed100_test200,emb_umap_head_logreg_pubmed_20k_rct_trainseed100_test200,emb_umap_head_logreg_pubmed_20k_rct_trainseed100_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.47,0.3119704103850445,,4.583376700000372,True,csv,2026-04-30T11:50:23.432587+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_logreg_pubmed_20k_rct_trainseed100_test200,harness_report
prosocial_v3/exp_label_collapse_3class/20260421_220149,prosocial_v3,20260421_220149,exp_label_collapse_3class,exp_label_collapse_3class_summary_20260421_220149,exp_label_collapse_3class,exp_label_collapse_3class,prosocial_dialogue,25.0,25.0,prosocial_v3,,,,final,0.56,0.3074074074074074,,,True,legacy_csv,,prosocial_v3,prosocial_v3_summary
hf_llms_comparison/20260425_102439/social_bias_frames/llama_8b,hf_llms_comparison,20260425_102439,social_bias_frames,llama_8b,hf_llms_comparison,llama_8b,social_bias_frames,50.0,50.0,hf_openrouter,llama_8b,,,final,0.35,0.3066666666666666,,,True,legacy_long_csv,,hf_llms_comparison/20260425_102439,hf_llms_metrics_csv
extended_evaluation_ml/20260430_105611/emb_umap_head_knn_pubmed_20k_rct_trainseed100_test200,extended_evaluation_ml,20260430_105611,emb_umap_head_knn_pubmed_20k_rct_trainseed100_test200,emb_umap_head_knn_pubmed_20k_rct_trainseed100_test200,emb_umap_head_knn_pubmed_20k_rct_trainseed100_test200,emb_umap_head,pubmed_20k_rct,200.0,,emb_umap_head,,,,full,0.42,0.3030184287445597,,3.5594976999564096,True,csv,2026-04-30T11:50:29.024610+00:00,extended_evaluation_ml/20260430_105611/emb_umap_head_knn_pubmed_20k_rct_trainseed100_test200,harness_report
extended_evaluation_llm/20260430_122210/gemma_pubmed_20k_rct_test200,extended_evaluation_llm,20260430_122210,gemma_pubmed_20k_rct_test200,gemma_pubmed_20k_rct_test200,gemma_pubmed_20k_rct_test200,openai_compat_chat_batch:gemma-3-4b-it,pubmed_20k_rct,200.0,,google_openai_chat,gemma-3-4b-it,,5.0,full,0.37,0.3020531016100636,,116.0393439999898,True,csv,2026-04-30T12:30:15.306572+00:00,extended_evaluation_llm/20260430_122210/gemma_pubmed_20k_rct_test200,harness_report
reasoning_spectrum/20260521_103048_banking_confusing20/tier_4_deep_internal,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_4_deep_internal,reasoning_spectrum,reasoning_spectrum:deep_internal,banking,20.0,,reasoning_spectrum_tier,gemini-3.5-flash,,5.0,tier,0.2,0.3,68.1973,68.1973,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
reasoning_spectrum/20260521_103048_banking_confusing20/tier_1_pure_intuition,reasoning_spectrum,20260521_103048_banking_confusing20,banking_confusing20,tier_1_pure_intuition,reasoning_spectrum,reasoning_spectrum:pure_intuition,banking,20.0,,reasoning_spectrum_tier,gemini-3.1-flash-lite-preview,,5.0,tier,0.15,0.3,13.6578,13.6578,False,none,,reasoning_spectrum/20260521_103048_banking_confusing20,reasoning_spectrum_summary
mvp4_results/tweet_eval_sentiment/xgboost_tfidf/train1000,mvp4_results,,tweet_eval_sentiment,xgboost_tfidf_train1000,mvp4,xgboost_tfidf,tweet_eval_sentiment,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.3428,0.2975,2.42,0.14,True,legacy_csv,,mvp4_results/tweet_eval_sentiment,mvp4_final_results
mvp4_results/ag_news/xgboost_tfidf/train100,mvp4_results,,ag_news,xgboost_tfidf_train100,mvp4,xgboost_tfidf,ag_news,5000.0,5000.0,ML,xgboost_tfidf,,,final,0.3244,0.2927,2.2,0.28,True,legacy_csv,,mvp4_results/ag_news,mvp4_final_results
mvp4_results/lex_glue_scotus/svm_tfidf/train100,mvp4_results,,lex_glue_scotus,svm_tfidf_train100,mvp4,svm_tfidf,lex_glue_scotus,1400.0,1400.0,ML,svm_tfidf,,,final,0.5636,0.2924,21.58,19.84,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
mvp4_results/lex_glue_scotus/gemini-3.1-flash-lite-preview/train30,mvp4_results,,lex_glue_scotus,gemini-3.1-flash-lite-preview_train30,mvp4,gemini-3.1-flash-lite-preview,lex_glue_scotus,30.0,30.0,LLM,gemini-3.1-flash-lite-preview,,,final,0.4667,0.2897,81.02,81.02,True,legacy_csv,,mvp4_results/lex_glue_scotus,mvp4_final_results
evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs3_trainseed10_test200,evaluate_google_llm,20260504_104513,google_genai_gemini31_flash_think_low_banking-10_bs3_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs3_trainseed10_test200,google_genai_gemini31_flash_think_low_banking-10_bs3_trainseed10_test200,google_genai_batch:gemini-3.1-flash-lite-preview,banking-10,200.0,,google_genai_chat,gemini-3.1-flash-lite-preview,low,3.0,full,0.19,0.2819206558336993,,46025.40065789991,True,csv,2026-05-04T23:32:35.867670+00:00,evaluate_google_llm/20260504_104513/google_genai_gemini31_flash_think_low_banking-10_bs3_trainseed10_test200,harness_report
extended_evaluation_ml/20260430_105611/setfit_implicit_hate_trainseed10_test200,extended_evaluation_ml,20260430_105611,setfit_implicit_hate_trainseed10_test200,setfit_implicit_hate_trainseed10_test200,setfit_implicit_hate_trainseed10_test200,setfit,implicit_hate,200.0,,setfit,,,,full,0.385,0.2779783393501805,,1.078367599984631,True,csv,2026-04-30T11:39:14.067704+00:00,extended_evaluation_ml/20260430_105611/setfit_implicit_hate_trainseed10_test200,harness_report
